counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver,dgdmin,dgdmax,dgdaver,csrmin,csrmax,csraver
0,19:30:02,648.6,120.7,3.55E-04,17.31,17.41,17.36,0.2,6.8,2.7,0.00E+00,7.09E-09,2.91E-12
4,19:30:04,648.6,137.4,3.47E-04,17.37,17.38,17.37,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
5,19:30:05,648.6,138.6,3.55E-04,17.37,17.37,17.37,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
8,19:30:07,648.6,125.7,3.47E-04,17.37,17.39,17.38,0.6,2.2,1.4,0.00E+00,0.00E+00,0.00E+00
10,19:30:09,648.6,120.4,3.47E-04,17.38,17.39,17.38,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
12,19:30:10,648.6,119.2,3.55E-04,17.36,17.38,17.36,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
14,19:30:11,648.6,116.8,3.55E-04,17.36,17.36,17.36,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
16,19:30:13,648.6,108.8,3.55E-04,17.36,17.37,17.36,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
17,19:30:13,648.6,116.0,3.63E-04,17.35,17.37,17.35,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
19,19:30:15,145.6,145.6,3.47E-04,17.39,17.39,17.39,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
20,19:30:16,648.6,192.2,3.47E-04,17.39,17.39,17.39,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
21,19:30:16,648.6,141.8,3.47E-04,17.38,17.39,17.38,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
22,19:30:17,648.6,108.4,3.63E-04,17.36,17.38,17.36,5.4,5.4,5.4,0.00E+00,0.00E+00,0.00E+00
25,19:30:19,648.6,121.6,3.47E-04,17.36,17.38,17.37,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
26,19:30:20,648.6,111.0,3.47E-04,17.38,17.38,17.38,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
28,19:30:21,648.6,119.6,3.47E-04,17.38,17.39,17.38,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
30,19:30:23,648.6,118.4,3.39E-04,17.39,17.39,17.39,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
32,19:30:24,648.6,127.6,3.47E-04,17.38,17.39,17.38,1.5,3.8,2.6,0.00E+00,0.00E+00,0.00E+00
34,19:30:25,648.6,123.0,3.39E-04,17.38,17.39,17.38,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
41,19:30:29,648.6,104.3,3.39E-04,17.37,17.39,17.38,3.9,4.6,4.2,0.00E+00,0.00E+00,0.00E+00
43,19:30:31,648.6,126.2,3.55E-04,17.37,17.39,17.37,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
44,19:30:32,648.6,111.4,3.55E-04,17.37,17.37,17.37,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
47,19:30:34,648.6,141.4,3.47E-04,17.37,17.38,17.37,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
48,19:30:34,648.6,120.4,3.55E-04,17.38,17.38,17.38,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
51,19:30:36,648.6,101.6,3.47E-04,17.37,17.38,17.37,2.2,3.0,2.6,0.00E+00,0.00E+00,0.00E+00
55,19:30:39,648.6,121.2,3.47E-04,17.37,17.38,17.37,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
56,19:30:40,648.6,117.4,3.47E-04,17.38,17.38,17.38,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
58,19:30:41,648.6,120.2,3.63E-04,17.35,17.38,17.36,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
59,19:30:42,648.6,101.4,3.63E-04,17.35,17.35,17.35,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
60,19:30:43,648.6,93.2,3.47E-04,17.35,17.37,17.36,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
61,19:30:44,648.6,135.4,3.47E-04,17.37,17.39,17.38,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
62,19:30:44,648.6,148.4,3.47E-04,17.38,17.38,17.38,4.3,4.3,4.3,0.00E+00,0.00E+00,0.00E+00
63,19:30:45,648.6,136.8,3.63E-04,17.36,17.38,17.36,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
70,19:30:49,648.6,89.3,3.47E-04,17.36,17.39,17.37,2.9,4.8,3.8,0.00E+00,0.00E+00,0.00E+00
72,19:30:51,648.6,120.8,3.55E-04,17.37,17.38,17.37,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
73,19:30:51,648.6,112.8,3.47E-04,17.37,17.37,17.37,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
75,19:30:53,648.6,111.6,3.47E-04,17.37,17.39,17.38,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
76,19:30:54,648.6,127.2,3.47E-04,17.39,17.39,17.39,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
79,19:30:56,648.6,125.2,3.63E-04,17.35,17.39,17.35,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
80,19:30:56,648.6,121.2,3.55E-04,17.35,17.35,17.35,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
83,19:30:58,648.6,116.8,3.47E-04,17.35,17.39,17.38,1.9,4.1,3.0,0.00E+00,0.00E+00,0.00E+00
87,19:31:01,648.6,115.2,3.47E-04,17.37,17.39,17.37,2.9,2.9,2.9,0.00E+00,7.04E-09,3.20E-10
88,19:31:02,648.6,132.2,3.39E-04,17.40,17.40,17.40,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
90,19:31:03,648.6,113.4,3.55E-04,17.38,17.40,17.38,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
92,19:31:04,648.6,131.6,3.55E-04,17.36,17.38,17.36,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
94,19:31:06,648.6,94.8,3.55E-04,17.36,17.37,17.36,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
95,19:31:06,648.6,122.4,3.55E-04,17.37,17.37,17.37,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
98,19:31:08,648.6,114.8,3.47E-04,17.36,17.38,17.36,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
99,19:31:09,648.6,111.6,3.47E-04,17.38,17.38,17.38,4.4,4.4,4.4,0.00E+00,0.00E+00,0.00E+00
102,19:31:11,648.6,104.2,3.47E-04,17.38,17.39,17.38,4.2,4.2,4.2,0.00E+00,7.02E-09,4.68E-10
103,19:31:12,648.6,143.0,3.47E-04,17.39,17.39,17.39,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
106,19:31:14,648.6,105.2,3.47E-04,17.38,17.40,17.39,4.9,4.9,4.9,0.00E+00,0.00E+00,0.00E+00
107,19:31:15,648.6,108.0,3.55E-04,17.36,17.36,17.36,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
109,19:31:16,648.6,121.6,3.47E-04,17.36,17.39,17.38,1.5,3.8,2.6,0.00E+00,0.00E+00,0.00E+00
111,19:31:17,648.6,115.0,3.55E-04,17.37,17.39,17.37,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
113,19:31:19,648.6,108.6,3.39E-04,17.37,17.39,17.38,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
114,19:31:20,648.6,139.4,3.39E-04,17.39,17.39,17.39,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
117,19:31:21,648.6,128.6,3.47E-04,17.39,17.39,17.39,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
118,19:31:22,648.6,140.6,3.47E-04,17.39,17.39,17.39,4.9,4.9,4.9,0.00E+00,0.00E+00,0.00E+00
121,19:31:24,648.6,101.8,3.47E-04,17.38,17.38,17.38,0.1,3.5,1.8,0.00E+00,0.00E+00,0.00E+00
123,19:31:26,648.6,118.4,3.55E-04,17.36,17.39,17.38,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
130,19:31:31,648.6,124.0,3.47E-04,17.36,17.38,17.37,5.9,5.9,5.9,0.00E+00,0.00E+00,0.00E+00
131,19:31:31,648.6,143.2,3.55E-04,17.37,17.38,17.37,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
134,19:31:33,648.6,144.1,3.55E-04,17.35,17.37,17.36,0.1,0.8,0.4,0.00E+00,0.00E+00,0.00E+00
138,19:31:36,648.6,109.0,3.63E-04,17.36,17.37,17.36,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
139,19:31:36,648.6,91.8,3.63E-04,17.36,17.36,17.36,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
142,19:31:38,648.6,115.4,3.39E-04,17.36,17.39,17.37,1.1,5.3,3.2,0.00E+00,0.00E+00,0.00E+00
143,19:31:39,648.6,95.0,3.47E-04,17.38,17.39,17.38,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
145,19:31:41,648.6,116.0,3.47E-04,17.38,17.38,17.38,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
146,19:31:41,648.6,91.8,3.55E-04,17.37,17.38,17.37,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
147,19:31:42,648.6,130.2,3.55E-04,17.37,17.37,17.37,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
149,19:31:45,648.6,123.6,3.47E-04,17.37,17.40,17.39,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
150,19:31:45,648.6,129.6,3.47E-04,17.38,17.40,17.38,2.4,5.0,3.7,0.00E+00,0.00E+00,0.00E+00
151,19:31:47,648.6,91.8,3.47E-04,17.38,17.38,17.38,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
159,19:31:52,648.6,138.7,3.39E-04,17.38,17.40,17.39,0.7,2.0,1.3,0.00E+00,0.00E+00,0.00E+00
161,19:31:54,648.6,117.2,3.39E-04,17.40,17.40,17.40,5.2,5.2,5.2,0.00E+00,0.00E+00,0.00E+00
162,19:31:54,648.6,116.4,3.47E-04,17.39,17.40,17.39,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
165,19:31:56,648.6,113.0,3.39E-04,17.39,17.39,17.39,1.5,4.9,3.2,0.00E+00,0.00E+00,0.00E+00
169,19:31:59,648.6,123.0,3.39E-04,17.39,17.40,17.39,4.5,4.5,4.5,0.00E+00,0.00E+00,0.00E+00
170,19:31:59,648.6,118.2,3.55E-04,17.37,17.40,17.37,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
171,19:32:00,648.6,144.4,3.63E-04,17.36,17.37,17.36,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
174,19:32:02,648.6,123.2,3.47E-04,17.36,17.38,17.37,1.0,1.1,1.0,0.00E+00,0.00E+00,0.00E+00
176,19:32:04,648.6,137.8,3.47E-04,17.38,17.40,17.39,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
178,19:32:05,648.6,98.6,3.55E-04,17.36,17.40,17.36,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
179,19:32:06,648.6,120.6,3.55E-04,17.37,17.37,17.37,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
182,19:32:08,648.6,126.6,3.47E-04,17.37,17.39,17.38,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
183,19:32:08,648.6,109.0,3.55E-04,17.37,17.37,17.37,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
186,19:32:10,648.6,123.0,3.47E-04,17.37,17.38,17.37,0.9,5.2,3.0,0.00E+00,0.00E+00,0.00E+00
190,19:32:13,102.0,102.0,3.47E-04,17.38,17.39,17.38,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
191,19:32:14,648.6,142.8,3.55E-04,17.36,17.36,17.36,4.0,4.0,4.0,0.00E+00,0.00E+00,0.00E+00
193,19:32:15,648.6,102.4,3.63E-04,17.35,17.36,17.35,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
194,19:32:16,99.2,99.2,3.63E-04,17.35,17.35,17.35,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
195,19:32:17,648.6,115.0,3.63E-04,17.35,17.36,17.35,0.1,0.1,0.1,0.00E+00,0.00E+00,0.00E+00
197,19:32:18,648.6,112.8,3.55E-04,17.36,17.36,17.36,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
198,19:32:19,648.6,110.0,3.55E-04,17.36,17.36,17.36,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
201,19:32:21,648.6,141.0,3.55E-04,17.36,17.38,17.37,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
202,19:32:21,648.6,89.0,3.47E-04,17.37,17.38,17.37,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
204,19:32:23,648.6,129.8,3.55E-04,17.36,17.38,17.37,4.8,4.8,4.8,0.00E+00,0.00E+00,0.00E+00
205,19:32:24,648.6,136.2,3.55E-04,17.36,17.36,17.36,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
206,19:32:24,648.6,128.6,3.55E-04,17.36,17.37,17.36,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
214,19:32:29,648.6,117.2,3.55E-04,17.34,17.38,17.35,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
217,19:32:31,648.6,95.2,3.72E-04,17.34,17.36,17.35,1.2,2.7,1.9,0.00E+00,0.00E+00,0.00E+00
221,19:32:33,648.6,115.0,3.72E-04,17.34,17.35,17.34,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
222,19:32:34,648.6,106.4,3.63E-04,17.34,17.34,17.34,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
225,19:32:36,648.6,135.6,3.55E-04,17.34,17.36,17.35,2.3,3.3,2.8,0.00E+00,0.00E+00,0.00E+00
229,19:32:39,151.6,151.6,3.55E-04,17.34,17.36,17.34,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
230,19:32:40,648.6,107.2,3.55E-04,17.36,17.36,17.36,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
233,19:32:41,124.0,124.0,3.63E-04,17.35,17.35,17.35,0.1,1.5,0.8,0.00E+00,0.00E+00,0.00E+00
234,19:32:42,648.6,129.4,3.72E-04,17.34,17.35,17.34,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
236,19:32:44,648.6,120.4,3.55E-04,17.34,17.36,17.35,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
238,19:32:45,648.6,121.6,3.63E-04,17.35,17.36,17.35,2.0,4.2,3.1,0.00E+00,0.00E+00,0.00E+00
239,19:32:46,648.6,120.2,3.63E-04,17.35,17.35,17.35,1.2,1.2,1.2,0.00E+00,6.53E-09,7.25E-10
241,19:32:48,648.6,128.4,3.55E-04,17.35,17.36,17.35,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
247,19:32:51,648.6,108.2,3.63E-04,17.35,17.36,17.35,2.2,3.7,2.9,0.00E+00,0.00E+00,0.00E+00
249,19:32:52,648.6,121.0,3.63E-04,17.34,17.35,17.34,5.6,5.6,5.6,0.00E+00,0.00E+00,0.00E+00
250,19:32:53,648.6,108.8,3.63E-04,17.34,17.35,17.34,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
253,19:32:55,648.6,110.2,3.72E-04,17.34,17.35,17.34,1.6,2.2,1.9,0.00E+00,0.00E+00,0.00E+00
255,19:32:57,648.6,100.6,3.72E-04,17.33,17.34,17.33,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
257,19:32:58,648.6,119.8,3.63E-04,17.33,17.37,17.36,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
261,19:33:00,648.6,110.2,3.63E-04,17.35,17.36,17.35,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
262,19:33:01,648.6,119.8,3.55E-04,17.37,17.37,17.37,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
265,19:33:03,648.6,151.2,3.63E-04,17.35,17.37,17.35,0.1,3.6,1.8,0.00E+00,0.00E+00,0.00E+00
267,19:33:05,648.6,124.2,3.72E-04,17.34,17.35,17.34,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
