counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver,dgdmin,dgdmax,dgdaver,csrmin,csrmax,csraver
37,18:59:23,644.2,136.8,3.89E-04,17.28,17.30,17.29,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
39,18:59:25,644.2,101.7,3.89E-04,17.30,17.30,17.30,0.5,3.9,2.2,0.00E+00,0.00E+00,0.00E+00
47,18:59:30,644.2,116.8,3.89E-04,17.29,17.31,17.30,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
49,18:59:31,644.2,109.0,3.89E-04,17.30,17.30,17.30,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
51,18:59:33,644.2,101.8,3.98E-04,17.29,17.30,17.29,4.0,4.0,4.0,0.00E+00,0.00E+00,0.00E+00
53,18:59:34,644.2,99.8,3.89E-04,17.29,17.30,17.29,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
55,18:59:35,644.2,104.6,3.89E-04,17.30,17.30,17.30,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
59,18:59:38,644.2,127.6,3.98E-04,17.28,17.31,17.29,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
60,18:59:39,644.2,136.8,3.98E-04,17.28,17.28,17.28,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
63,18:59:40,644.2,135.8,3.72E-04,17.28,17.33,17.31,1.1,3.6,2.3,0.00E+00,0.00E+00,0.00E+00
64,18:59:41,644.2,120.4,3.80E-04,17.33,17.33,17.33,5.3,5.3,5.3,0.00E+00,0.00E+00,0.00E+00
66,18:59:43,644.2,126.4,3.98E-04,17.28,17.33,17.28,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
67,18:59:43,644.2,158.6,3.98E-04,17.29,17.29,17.29,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
68,18:59:44,644.2,111.2,3.72E-04,17.29,17.34,17.32,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
75,18:59:48,644.2,119.3,3.80E-04,17.32,17.34,17.32,0.3,2.0,1.1,0.00E+00,0.00E+00,0.00E+00
76,18:59:49,644.2,133.2,3.72E-04,17.32,17.33,17.32,1.1,1.1,1.1,0.00E+00,0.00E+00,0.00E+00
78,18:59:51,644.2,106.0,3.89E-04,17.31,17.33,17.31,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
79,18:59:51,644.2,128.2,3.80E-04,17.31,17.31,17.31,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
82,18:59:53,644.2,120.4,3.89E-04,17.30,17.31,17.30,1.2,4.1,2.6,0.00E+00,7.06E-09,1.18E-09
84,18:59:55,644.2,106.6,3.80E-04,17.30,17.31,17.30,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
85,18:59:55,644.2,143.8,3.80E-04,17.31,17.32,17.31,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
86,18:59:56,644.2,111.6,3.98E-04,17.28,17.32,17.28,4.4,4.4,4.4,0.00E+00,0.00E+00,0.00E+00
89,18:59:58,644.2,92.1,3.80E-04,17.28,17.32,17.31,4.0,4.0,4.0,0.00E+00,0.00E+00,0.00E+00
91,19:00:00,644.2,80.6,3.80E-04,17.32,17.32,17.32,4.5,4.5,4.5,0.00E+00,0.00E+00,0.00E+00
92,19:00:00,644.2,145.4,3.80E-04,17.32,17.32,17.32,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
93,19:00:01,644.2,109.6,3.80E-04,17.31,17.32,17.31,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
96,19:00:03,644.2,105.4,3.72E-04,17.31,17.33,17.32,0.4,5.3,2.8,0.00E+00,0.00E+00,0.00E+00
98,19:00:04,644.2,112.2,3.80E-04,17.32,17.33,17.32,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
99,19:00:05,644.2,124.2,3.89E-04,17.30,17.32,17.30,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
102,19:00:07,644.2,112.5,3.80E-04,17.30,17.31,17.30,0.6,3.2,1.9,0.00E+00,0.00E+00,0.00E+00
104,19:00:09,644.2,105.0,3.72E-04,17.31,17.33,17.32,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
105,19:00:09,644.2,115.6,3.72E-04,17.33,17.33,17.33,0.0,0.0,0.0,0.00E+00,0.00E+00,0.00E+00
108,19:00:11,644.2,100.0,3.72E-04,17.32,17.33,17.32,2.3,3.2,2.7,0.00E+00,0.00E+00,0.00E+00
110,19:00:13,644.2,110.2,3.80E-04,17.32,17.33,17.32,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
111,19:00:13,644.2,140.0,3.80E-04,17.32,17.33,17.32,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
112,19:00:14,644.2,127.8,3.89E-04,17.29,17.33,17.29,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
115,19:00:16,644.2,120.4,3.80E-04,17.29,17.31,17.30,2.1,3.7,2.9,0.00E+00,0.00E+00,0.00E+00
117,19:00:18,644.2,118.8,3.80E-04,17.31,17.31,17.31,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
118,19:00:18,644.2,121.6,3.89E-04,17.30,17.31,17.30,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
121,19:00:20,644.2,115.4,3.80E-04,17.30,17.31,17.30,1.7,2.5,2.1,0.00E+00,0.00E+00,0.00E+00
122,19:00:21,644.2,115.2,3.72E-04,17.31,17.33,17.32,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
124,19:00:23,644.2,126.2,3.72E-04,17.33,17.34,17.33,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
125,19:00:23,644.2,124.4,3.80E-04,17.32,17.34,17.32,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
127,19:00:25,644.2,131.2,3.80E-04,17.32,17.32,17.32,2.2,5.4,3.8,0.00E+00,0.00E+00,0.00E+00
128,19:00:26,644.2,105.0,3.72E-04,17.32,17.33,17.32,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
135,19:00:30,644.2,123.5,3.80E-04,17.29,17.33,17.30,1.0,1.3,1.1,0.00E+00,0.00E+00,0.00E+00
136,19:00:31,644.2,107.6,3.72E-04,17.31,17.33,17.32,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
139,19:00:33,644.2,127.2,3.89E-04,17.30,17.33,17.30,2.0,3.9,2.9,0.00E+00,7.09E-09,2.08E-10
141,19:00:34,644.2,111.2,3.89E-04,17.30,17.30,17.30,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
142,19:00:35,644.2,96.8,3.89E-04,17.30,17.30,17.30,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
144,19:00:37,644.2,125.2,3.80E-04,17.30,17.31,17.30,0.6,0.6,0.6,0.00E+00,0.00E+00,0.00E+00
146,19:00:38,644.2,114.4,3.98E-04,17.29,17.32,17.30,4.8,4.8,4.8,0.00E+00,0.00E+00,0.00E+00
147,19:00:39,644.2,114.0,3.98E-04,17.29,17.29,17.29,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
148,19:00:40,644.2,127.8,3.80E-04,17.29,17.32,17.31,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
149,19:00:40,644.2,119.6,3.72E-04,17.32,17.33,17.32,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
150,19:00:41,644.2,105.6,3.80E-04,17.32,17.33,17.32,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
152,19:00:43,644.2,103.2,3.80E-04,17.31,17.32,17.31,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
153,19:00:43,644.2,111.0,3.89E-04,17.30,17.31,17.30,0.1,0.1,0.1,0.00E+00,0.00E+00,0.00E+00
154,19:00:44,644.2,128.8,3.72E-04,17.30,17.34,17.33,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
156,19:00:46,644.2,142.6,3.80E-04,17.32,17.34,17.32,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
161,19:00:49,644.2,128.4,3.72E-04,17.31,17.33,17.31,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
162,19:00:49,644.2,138.8,3.72E-04,17.33,17.33,17.33,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
163,19:00:50,644.2,124.8,3.72E-04,17.33,17.33,17.33,5.2,5.2,5.2,0.00E+00,0.00E+00,0.00E+00
166,19:00:52,644.2,87.2,3.80E-04,17.30,17.33,17.30,2.4,3.6,3.0,0.00E+00,0.00E+00,0.00E+00
168,19:00:54,644.2,129.2,3.80E-04,17.31,17.33,17.32,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
170,19:00:55,644.2,115.8,3.89E-04,17.30,17.33,17.31,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
174,19:00:57,644.2,112.6,3.98E-04,17.28,17.30,17.28,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
175,19:00:58,644.2,116.4,3.89E-04,17.28,17.29,17.28,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
178,19:01:00,644.2,119.7,3.98E-04,17.29,17.30,17.29,4.4,4.7,4.5,0.00E+00,0.00E+00,0.00E+00
182,19:01:03,644.2,115.8,3.80E-04,17.28,17.31,17.29,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
183,19:01:03,644.2,131.6,3.80E-04,17.31,17.31,17.31,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
186,19:01:05,644.2,142.9,3.80E-04,17.31,17.32,17.31,1.8,2.5,2.1,0.00E+00,0.00E+00,0.00E+00
190,19:01:08,644.2,126.8,3.80E-04,17.30,17.32,17.31,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
191,19:01:09,644.2,86.6,3.72E-04,17.33,17.33,17.33,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
194,19:01:10,644.2,137.1,3.80E-04,17.32,17.33,17.32,1.8,2.2,2.0,0.00E+00,0.00E+00,0.00E+00
195,19:01:11,644.2,103.4,3.89E-04,17.30,17.32,17.30,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
197,19:01:13,644.2,117.4,3.72E-04,17.30,17.34,17.31,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
198,19:01:13,644.2,117.0,3.72E-04,17.34,17.34,17.34,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
201,19:01:15,77.0,77.0,3.89E-04,17.30,17.30,17.30,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
202,19:01:16,644.2,116.2,3.80E-04,17.30,17.32,17.31,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
205,19:01:18,644.2,135.4,3.80E-04,17.31,17.32,17.31,0.7,3.3,2.0,0.00E+00,0.00E+00,0.00E+00
209,19:01:21,644.2,121.2,3.80E-04,17.30,17.31,17.30,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
210,19:01:21,644.2,111.8,3.80E-04,17.31,17.31,17.31,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
213,19:01:23,644.2,105.5,3.89E-04,17.30,17.31,17.30,2.3,5.0,3.6,0.00E+00,0.00E+00,0.00E+00
215,19:01:25,644.2,112.6,3.89E-04,17.30,17.30,17.30,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
222,19:01:30,644.2,110.6,3.72E-04,17.33,17.34,17.33,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
223,19:01:30,644.2,102.4,3.72E-04,17.33,17.33,17.33,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
226,19:01:32,644.2,104.7,3.63E-04,17.33,17.35,17.34,1.9,3.1,2.5,0.00E+00,0.00E+00,0.00E+00
227,19:01:33,644.2,141.2,3.80E-04,17.32,17.35,17.32,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
230,19:01:35,644.2,102.0,3.72E-04,17.32,17.33,17.32,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
231,19:01:36,644.2,124.8,3.72E-04,17.33,17.33,17.33,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
233,19:01:37,644.2,114.2,3.80E-04,17.32,17.34,17.33,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
235,19:01:39,644.2,112.8,3.80E-04,17.32,17.32,17.32,4.8,4.8,4.8,0.00E+00,0.00E+00,0.00E+00
237,19:01:40,644.2,102.8,3.72E-04,17.32,17.34,17.33,0.2,0.2,0.1,0.00E+00,0.00E+00,0.00E+00
241,19:01:43,194.6,194.6,3.72E-04,17.33,17.34,17.33,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
242,19:01:43,644.2,102.4,3.80E-04,17.32,17.32,17.32,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
244,19:01:45,644.2,121.8,3.63E-04,17.32,17.34,17.33,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
251,19:01:49,644.2,127.2,3.72E-04,17.31,17.35,17.32,1.1,1.1,1.1,0.00E+00,0.00E+00,0.00E+00
252,19:01:50,644.2,118.0,3.72E-04,17.33,17.33,17.33,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
255,19:01:52,644.2,120.4,3.80E-04,17.31,17.33,17.32,7.2,7.2,7.2,0.00E+00,0.00E+00,0.00E+00
256,19:01:52,644.2,133.6,3.80E-04,17.31,17.31,17.31,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
259,19:01:54,644.2,122.6,3.72E-04,17.31,17.33,17.32,0.2,0.8,0.5,0.00E+00,0.00E+00,0.00E+00
263,19:01:57,644.2,114.2,3.72E-04,17.32,17.34,17.33,2.7,2.7,2.7,0.00E+00,0.00E+00,0.00E+00
264,19:01:58,644.2,132.0,3.72E-04,17.33,17.33,17.33,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
266,19:01:59,644.2,115.4,3.72E-04,17.33,17.33,17.33,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
268,19:02:00,644.2,146.2,3.89E-04,17.31,17.33,17.31,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
270,19:02:02,644.2,104.6,3.89E-04,17.28,17.31,17.28,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
271,19:02:02,644.2,120.0,3.89E-04,17.30,17.30,17.30,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
274,19:02:04,644.2,134.8,3.80E-04,17.30,17.32,17.31,5.0,5.0,5.0,0.00E+00,0.00E+00,0.00E+00
275,19:02:05,644.2,89.4,3.89E-04,17.31,17.31,17.31,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
278,19:02:07,644.2,114.7,3.80E-04,17.31,17.32,17.31,1.4,4.7,3.0,0.00E+00,0.00E+00,0.00E+00
282,19:02:10,644.2,107.6,3.80E-04,17.31,17.32,17.31,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
283,19:02:10,644.2,145.8,3.80E-04,17.31,17.32,17.31,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
285,19:02:12,104.8,104.8,3.63E-04,17.35,17.35,17.35,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
286,19:02:13,644.2,105.8,3.63E-04,17.35,17.35,17.35,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
289,19:02:15,644.2,116.0,3.72E-04,17.33,17.35,17.33,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
290,19:02:15,644.2,113.6,3.72E-04,17.33,17.33,17.33,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
293,19:02:17,644.2,103.6,3.72E-04,17.33,17.34,17.33,0.7,3.7,2.2,0.00E+00,0.00E+00,0.00E+00
295,19:02:19,644.2,127.6,3.63E-04,17.34,17.34,17.34,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
297,19:02:20,644.2,113.6,3.63E-04,17.34,17.35,17.34,3.0,4.2,3.6,0.00E+00,0.00E+00,0.00E+00
301,19:02:23,644.2,102.0,3.55E-04,17.35,17.37,17.36,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
302,19:02:23,644.2,97.2,3.72E-04,17.34,17.37,17.34,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
304,19:02:25,644.2,117.1,3.72E-04,17.33,17.34,17.33,2.0,3.9,2.9,0.00E+00,0.00E+00,0.00E+00
306,19:02:27,644.2,108.8,3.80E-04,17.33,17.33,17.33,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
313,19:02:31,644.2,128.4,3.80E-04,17.32,17.33,17.32,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
314,19:02:32,644.2,141.2,3.80E-04,17.31,17.32,17.31,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
317,19:02:34,644.2,122.0,3.80E-04,17.30,17.31,17.30,1.5,2.4,1.9,0.00E+00,0.00E+00,0.00E+00
319,19:02:36,644.2,138.8,3.72E-04,17.31,17.33,17.32,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
321,19:02:37,644.2,128.4,3.80E-04,17.32,17.33,17.32,0.3,0.3,0.3,0.00E+00,0.00E+00,0.00E+00
322,19:02:38,644.2,102.2,3.80E-04,17.32,17.32,17.32,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
325,19:02:40,644.2,121.8,3.80E-04,17.32,17.32,17.32,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
326,19:02:40,644.2,121.6,3.72E-04,17.32,17.33,17.32,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
328,19:02:42,644.2,119.0,3.89E-04,17.29,17.33,17.32,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
329,19:02:43,644.2,131.6,3.89E-04,17.29,17.29,17.29,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
332,19:02:45,644.2,114.2,3.72E-04,17.29,17.34,17.32,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
334,19:02:46,644.2,98.0,3.80E-04,17.32,17.33,17.32,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
335,19:02:47,644.2,109.2,3.80E-04,17.32,17.32,17.32,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
340,19:02:50,644.2,121.4,3.72E-04,17.31,17.33,17.32,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
341,19:02:50,644.2,131.6,3.72E-04,17.34,17.34,17.34,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
344,19:02:52,644.2,138.3,3.72E-04,17.33,17.34,17.33,2.1,2.8,2.4,0.00E+00,0.00E+00,0.00E+00
348,19:02:55,132.4,132.4,3.72E-04,17.34,17.34,17.34,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
349,19:02:56,644.2,102.0,3.72E-04,17.34,17.34,17.34,0.4,0.4,0.4,0.00E+00,0.00E+00,0.00E+00
351,19:02:57,644.2,125.2,3.89E-04,17.30,17.34,17.31,0.5,0.5,0.5,0.00E+00,0.00E+00,0.00E+00
353,19:02:58,644.2,96.2,3.72E-04,17.30,17.32,17.31,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
355,19:03:00,644.2,103.8,3.89E-04,17.31,17.32,17.31,1.5,1.5,1.5,0.00E+00,7.00E-09,5.38E-10
356,19:03:01,644.2,139.6,3.89E-04,17.31,17.31,17.31,6.0,6.0,6.0,0.00E+00,0.00E+00,0.00E+00
359,19:03:03,644.2,122.0,3.72E-04,17.30,17.32,17.30,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
360,19:03:03,644.2,110.2,3.72E-04,17.32,17.33,17.32,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
363,19:03:05,644.2,120.6,3.80E-04,17.31,17.33,17.31,1.5,3.7,2.6,0.00E+00,0.00E+00,0.00E+00
367,19:03:08,644.2,133.2,3.72E-04,17.31,17.33,17.32,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
368,19:03:09,644.2,137.8,3.72E-04,17.33,17.33,17.33,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
369,19:03:09,644.2,88.0,3.89E-04,17.30,17.33,17.30,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
372,19:03:11,644.2,128.1,3.72E-04,17.30,17.33,17.32,3.5,3.8,3.6,0.00E+00,0.00E+00,0.00E+00
374,19:03:13,644.2,106.6,3.72E-04,17.33,17.34,17.33,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
376,19:03:14,644.2,132.0,3.80E-04,17.32,17.34,17.32,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
377,19:03:15,644.2,104.2,3.80E-04,17.32,17.32,17.32,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
380,19:03:17,644.2,128.4,3.80E-04,17.30,17.32,17.30,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
381,19:03:18,644.2,115.4,3.80E-04,17.32,17.32,17.32,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
383,19:03:19,644.2,139.6,3.89E-04,17.29,17.32,17.30,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
385,19:03:20,644.2,123.4,3.89E-04,17.29,17.29,17.29,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
387,19:03:22,644.2,117.0,3.98E-04,17.28,17.29,17.28,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
388,19:03:23,644.2,96.2,3.98E-04,17.28,17.28,17.28,4.5,4.5,4.5,0.00E+00,0.00E+00,0.00E+00
389,19:03:23,644.2,135.2,4.07E-04,17.27,17.28,17.27,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
390,19:03:24,644.2,102.2,3.98E-04,17.27,17.28,17.27,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
398,19:03:29,644.2,108.2,3.98E-04,17.28,17.31,17.29,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
401,19:03:31,64.4,64.4,3.80E-04,17.31,17.31,17.31,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
402,19:03:32,644.2,122.6,3.80E-04,17.31,17.31,17.31,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
405,19:03:33,644.2,112.3,3.98E-04,17.29,17.31,17.29,1.3,4.8,3.0,0.00E+00,0.00E+00,0.00E+00
406,19:03:34,644.2,125.0,3.98E-04,17.29,17.29,17.29,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
409,19:03:36,644.2,122.6,3.89E-04,17.29,17.31,17.30,2.2,5.1,3.6,0.00E+00,0.00E+00,0.00E+00
411,19:03:38,644.2,128.8,3.89E-04,17.29,17.30,17.29,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
412,19:03:38,644.2,95.6,3.80E-04,17.29,17.32,17.31,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
414,19:03:40,644.2,119.4,3.72E-04,17.32,17.33,17.32,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
415,19:03:41,644.2,118.6,3.72E-04,17.33,17.33,17.33,5.0,5.0,5.0,0.00E+00,0.00E+00,0.00E+00
418,19:03:42,644.2,126.8,3.80E-04,17.30,17.33,17.30,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
419,19:03:43,644.2,132.6,3.72E-04,17.31,17.33,17.32,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
420,19:03:45,644.2,94.6,3.72E-04,17.32,17.34,17.33,1.9,2.4,2.1,0.00E+00,0.00E+00,0.00E+00
422,19:03:47,644.2,93.0,3.80E-04,17.31,17.34,17.31,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
429,19:03:51,644.2,106.4,3.80E-04,17.31,17.33,17.32,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
430,19:03:52,644.2,107.8,3.72E-04,17.33,17.33,17.33,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
431,19:03:52,644.2,122.2,3.80E-04,17.32,17.33,17.32,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
433,19:03:54,644.2,115.6,3.63E-04,17.32,17.34,17.33,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
