counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver
2268,19:14:54,90.6,90.6,4.37E-04,17.2,17.21,17.2
2270,19:14:55,715.6,114,4.17E-04,17.2,17.22,17.21
2271,19:14:56,715.6,129.4,4.17E-04,17.22,17.23,17.22
2274,19:14:58,715.6,119,4.37E-04,17.21,17.23,17.21
2275,19:14:59,127.8,127.8,4.37E-04,17.21,17.21,17.21
2278,19:15:01,715.6,91.5,4.37E-04,17.21,17.22,17.21
2279,19:15:02,158.4,158.4,4.47E-04,17.19,17.21,17.2
2281,19:15:03,715.6,133.8,4.47E-04,17.18,17.19,17.18
2282,19:15:04,715.6,122.4,4.47E-04,17.18,17.21,17.19
2283,19:15:05,95.4,95.4,4.37E-04,17.21,17.21,17.21
2287,19:15:07,715.6,114.4,4.37E-04,17.21,17.22,17.21
2288,19:15:08,715.6,99.4,4.37E-04,17.21,17.22,17.21
2291,19:15:10,715.6,80.2,4.37E-04,17.19,17.22,17.2
2292,19:15:11,715.6,117.8,4.27E-04,17.21,17.22,17.21
2295,19:15:13,715.6,116.8,4.27E-04,17.21,17.26,17.22
2299,19:15:15,715.6,122.6,4.27E-04,17.21,17.26,17.24
2300,19:15:16,75.2,75.2,4.47E-04,17.19,17.21,17.2
2303,19:15:18,715.6,124.6,4.27E-04,17.19,17.22,17.21
2305,19:15:20,715.6,123.8,4.47E-04,17.21,17.22,17.21
2307,19:15:22,715.6,120.2,4.37E-04,17.2,17.22,17.21
2315,19:15:26,715.6,121.2,4.27E-04,17.19,17.21,17.2
2316,19:15:27,83.6,83.6,4.27E-04,17.21,17.24,17.21
2319,19:15:29,715.6,128,4.27E-04,17.22,17.24,17.23
2320,19:15:30,715.6,113.4,4.37E-04,17.2,17.22,17.21
2323,19:15:32,715.6,119.9,4.37E-04,17.2,17.21,17.2
2324,19:15:33,715.6,101.2,4.47E-04,17.2,17.21,17.2
2327,19:15:35,715.6,110.6,4.57E-04,17.18,17.21,17.19
2331,19:15:37,715.6,115.4,4.27E-04,17.18,17.22,17.2
2332,19:15:38,90.4,90.4,4.37E-04,17.22,17.22,17.22
2333,19:15:40,715.6,99.6,4.47E-04,17.19,17.22,17.2
2334,19:15:41,116.6,116.6,4.37E-04,17.2,17.22,17.2
2343,19:15:46,715.6,118.4,4.47E-04,17.17,17.22,17.19
2344,19:15:47,173.8,173.8,4.47E-04,17.2,17.23,17.2
2346,19:15:48,715.6,130,4.37E-04,17.23,17.23,17.23
2350,19:15:51,715.6,102.6,4.27E-04,17.2,17.23,17.21
2351,19:15:52,715.6,120.6,4.37E-04,17.22,17.22,17.22
2354,19:15:54,715.6,113.8,4.47E-04,17.2,17.22,17.2
2355,19:15:54,113,113,4.47E-04,17.19,17.19,17.19
2356,19:15:55,136.6,136.6,4.47E-04,17.19,17.2,17.19
2358,19:15:56,715.6,122.6,4.47E-04,17.19,17.21,17.19
2362,19:15:59,715.6,109,4.37E-04,17.18,17.23,17.19
2363,19:16:00,715.6,120.2,4.37E-04,17.2,17.23,17.22
2366,19:16:02,715.6,121.1,4.37E-04,17.2,17.23,17.21
2370,19:16:04,715.6,114.6,4.17E-04,17.21,17.24,17.22
2371,19:16:05,79,79,4.17E-04,17.24,17.24,17.24
2372,19:16:06,715.6,137,4.17E-04,17.24,17.26,17.24
2374,19:16:07,40.4,40.4,4.07E-04,17.24,17.26,17.25
2377,19:16:09,715.6,119.6,4.27E-04,17.22,17.24,17.23
2378,19:16:10,117,117,4.17E-04,17.24,17.24,17.24
2381,19:16:12,715.6,101.3,4.37E-04,17.21,17.24,17.22
2382,19:16:13,715.6,83.2,4.27E-04,17.21,17.25,17.21
2385,19:16:15,715.6,116.6,4.27E-04,17.24,17.25,17.24
2389,19:16:17,715.6,119.8,4.17E-04,17.24,17.25,17.24
2390,19:16:18,715.6,118.8,4.17E-04,17.24,17.25,17.24
2393,19:16:20,715.6,109.7,4.27E-04,17.23,17.24,17.23
2395,19:16:21,121,121,4.37E-04,17.19,17.23,17.22
2402,19:16:25,715.6,119,4.27E-04,17.19,17.26,17.22
2403,19:16:26,96,96,4.27E-04,17.22,17.24,17.22
2404,19:16:27,105.6,105.6,4.17E-04,17.24,17.24,17.24
2406,19:16:28,85.4,85.4,4.37E-04,17.21,17.21,17.21
2407,19:16:29,715.6,100.6,4.37E-04,17.23,17.23,17.23
2410,19:16:31,715.6,110.6,4.27E-04,17.22,17.23,17.22
2411,19:16:32,147,147,4.27E-04,17.22,17.25,17.22
2412,19:16:33,715.6,100,4.17E-04,17.24,17.25,17.24
2416,19:16:35,715.6,112,4.47E-04,17.21,17.24,17.22
2417,19:16:37,715.6,110.3,4.27E-04,17.21,17.23,17.22
2418,19:16:38,715.6,103.6,4.27E-04,17.23,17.23,17.23
2419,19:16:40,715.6,118.2,4.27E-04,17.21,17.23,17.22
2421,19:16:41,715.6,103.4,4.37E-04,17.21,17.24,17.21
2430,19:16:46,715.6,107.8,4.27E-04,17.22,17.25,17.23
2434,19:16:49,715.6,123.4,4.27E-04,17.21,17.22,17.21
2435,19:16:50,715.6,100.4,4.27E-04,17.22,17.24,17.22
2438,19:16:51,715.6,113.2,4.37E-04,17.2,17.24,17.21
2442,19:16:54,715.6,128,4.47E-04,17.18,17.2,17.19
2443,19:16:55,91.8,91.8,4.47E-04,17.2,17.2,17.2
2446,19:16:57,715.6,125.6,4.37E-04,17.19,17.21,17.19
2448,19:16:58,715.6,108.2,4.47E-04,17.19,17.2,17.19
2450,19:16:59,715.6,125.4,4.27E-04,17.2,17.21,17.2
2454,19:17:02,715.6,115,4.37E-04,17.21,17.24,17.23
2455,19:17:03,105.4,105.4,4.47E-04,17.2,17.21,17.2
2458,19:17:05,715.6,113.9,4.17E-04,17.2,17.25,17.23
2460,19:17:06,715.6,127.4,4.17E-04,17.24,17.25,17.24
2461,19:17:07,172,172,4.27E-04,17.24,17.24,17.24
2463,19:17:08,715.6,100.8,4.17E-04,17.24,17.24,17.24
2464,19:17:09,715.6,99.4,4.17E-04,17.24,17.24,17.24
2467,19:17:11,715.6,115.8,4.27E-04,17.23,17.24,17.23
2468,19:17:12,161.4,161.4,4.27E-04,17.22,17.23,17.22
2471,19:17:14,715.6,126.8,4.17E-04,17.22,17.25,17.24
2473,19:17:15,715.6,89.8,4.17E-04,17.24,17.25,17.24
2475,19:17:16,715.6,133.2,4.27E-04,17.24,17.24,17.24
2478,19:17:19,715.6,135.2,4.27E-04,17.21,17.23,17.21
2480,19:17:22,715.6,89.6,4.37E-04,17.19,17.23,17.22
2484,19:17:24,715.6,104.6,4.47E-04,17.19,17.21,17.2
2485,19:17:25,114.6,114.6,4.47E-04,17.18,17.2,17.19
2488,19:17:27,715.6,144.3,4.27E-04,17.18,17.24,17.21
2489,19:17:28,715.6,105.4,4.27E-04,17.21,17.24,17.23
2492,19:17:29,715.6,121.4,4.17E-04,17.21,17.26,17.23
2496,19:17:32,715.6,112.4,4.27E-04,17.23,17.26,17.24
2497,19:17:33,715.6,116,4.17E-04,17.23,17.25,17.23
2500,19:17:35,715.6,105.8,4.37E-04,17.22,17.25,17.22
2503,19:17:37,715.6,131,4.27E-04,17.22,17.24,17.22
2504,19:17:38,125,125,4.27E-04,17.22,17.22,17.22
2505,19:17:40,76,76,4.27E-04,17.22,17.22,17.22
2506,19:17:41,715.6,100,4.37E-04,17.21,17.22,17.21
2515,19:17:46,715.6,112.2,4.27E-04,17.2,17.22,17.2
2516,19:17:47,715.6,118.8,4.27E-04,17.22,17.22,17.22
2519,19:17:49,715.6,77.4,4.37E-04,17.2,17.22,17.2
2521,19:17:50,715.6,125.2,4.47E-04,17.2,17.21,17.2
2523,19:17:51,715.6,120.8,4.27E-04,17.21,17.22,17.21
2527,19:17:54,92.6,92.6,4.37E-04,17.2,17.22,17.2
2528,19:17:55,715.6,103.6,4.37E-04,17.22,17.22,17.22
2531,19:17:57,715.6,137.5,4.27E-04,17.22,17.25,17.23
2535,19:17:59,715.6,100.6,4.27E-04,17.21,17.23,17.21
2536,19:18:00,715.6,103.8,4.27E-04,17.23,17.23,17.23
2539,19:18:02,148,124.8,4.27E-04,17.23,17.24,17.23
2540,19:18:03,164.2,164.2,4.27E-04,17.22,17.22,17.22
2543,19:18:05,715.6,119,4.27E-04,17.22,17.23,17.22
2547,19:18:07,715.6,124.6,4.27E-04,17.23,17.23,17.23
2548,19:18:08,207.8,207.8,4.37E-04,17.22,17.23,17.22
2551,19:18:10,715.6,116.4,4.27E-04,17.21,17.23,17.21
2552,19:18:11,715.6,122,4.37E-04,17.21,17.21,17.21
2555,19:18:12,715.6,104.4,4.27E-04,17.21,17.23,17.21
2559,19:18:15,715.6,117.6,4.37E-04,17.21,17.23,17.22
2560,19:18:16,715.6,98.6,4.27E-04,17.21,17.25,17.21
2563,19:18:18,715.6,133.3,4.27E-04,17.23,17.25,17.23
2565,19:18:20,715.6,123.2,4.27E-04,17.23,17.25,17.23
2567,19:18:22,715.6,101.4,4.27E-04,17.23,17.24,17.23
2574,19:18:26,715.6,122.4,4.47E-04,17.18,17.24,17.21
2575,19:18:27,715.6,120.2,4.47E-04,17.18,17.19,17.18
2579,19:18:29,715.6,120.4,4.47E-04,17.18,17.2,17.19
2580,19:18:30,150.8,150.8,4.47E-04,17.18,17.18,17.18
2582,19:18:31,715.6,117.2,4.57E-04,17.16,17.18,17.16
2583,19:18:32,115.4,115.4,4.57E-04,17.18,17.18,17.18
2584,19:18:33,715.6,92.6,4.47E-04,17.18,17.2,17.18
2586,19:18:34,715.6,132.4,4.47E-04,17.18,17.2,17.19
2590,19:18:37,715.6,122.2,4.27E-04,17.21,17.24,17.22
2591,19:18:38,715.6,125.6,4.27E-04,17.23,17.24,17.23
2592,19:18:40,715.6,96.8,4.27E-04,17.22,17.23,17.22
2593,19:18:41,715.6,90.8,4.27E-04,17.22,17.23,17.22
2600,19:18:45,715.6,113,4.37E-04,17.21,17.24,17.22
2602,19:18:46,715.6,138,4.27E-04,17.22,17.22,17.22
2603,19:18:47,144.8,144.8,4.27E-04,17.23,17.23,17.23
2605,19:18:48,715.6,111.8,4.17E-04,17.23,17.23,17.23
2607,19:18:50,72.8,72.8,4.17E-04,17.25,17.25,17.25
2609,19:18:51,715.6,120.6,4.27E-04,17.24,17.25,17.24
2610,19:18:52,715.6,116.2,4.27E-04,17.23,17.24,17.23
2613,19:18:54,715.6,107.8,4.27E-04,17.22,17.24,17.22
2614,19:18:55,715.6,114.2,4.07E-04,17.24,17.25,17.24
2617,19:18:57,715.6,98.6,4.17E-04,17.23,17.25,17.23
2619,19:18:58,38.8,38.8,4.27E-04,17.22,17.22,17.22
2620,19:18:59,715.6,130.2,4.27E-04,17.22,17.25,17.22
2623,19:19:01,715.6,95.1,4.17E-04,17.23,17.26,17.24
2627,19:19:03,715.6,131.2,4.17E-04,17.23,17.24,17.23
2628,19:19:04,715.6,133.4,4.17E-04,17.24,17.25,17.24
2631,19:19:06,715.6,129.2,4.27E-04,17.21,17.25,17.23
2635,19:19:08,715.6,126.4,4.47E-04,17.19,17.21,17.19
2636,19:19:09,715.6,104.2,4.37E-04,17.2,17.22,17.2
2638,19:19:10,715.6,103.6,4.37E-04,17.22,17.23,17.22
2640,19:19:12,715.6,96.8,4.27E-04,17.21,17.23,17.21
2642,19:19:13,715.6,114,4.27E-04,17.23,17.23,17.23
2643,19:19:14,229.4,229.4,4.27E-04,17.23,17.23,17.23
2646,19:19:16,715.6,111.8,4.37E-04,17.19,17.23,17.21
2647,19:19:17,87.2,87.2,4.57E-04,17.21,17.21,17.21
2648,19:19:19,715.6,118.4,4.37E-04,17.21,17.21,17.21
2649,19:19:20,110,110,4.37E-04,17.2,17.2,17.2
2650,19:19:21,715.6,102.4,4.37E-04,17.19,17.2,17.19
2658,19:19:26,715.6,113.7,4.47E-04,17.18,17.22,17.19
2660,19:19:27,715.6,103.4,4.47E-04,17.18,17.21,17.18
2663,19:19:30,715.6,108.7,4.47E-04,17.18,17.22,17.19
2665,19:19:31,715.6,142.8,4.27E-04,17.18,17.22,17.2
2666,19:19:32,715.6,141,4.27E-04,17.22,17.22,17.22
2669,19:19:34,715.6,102,4.37E-04,17.22,17.22,17.22
2670,19:19:35,67.6,67.6,4.37E-04,17.2,17.2,17.2
2673,19:19:37,715.6,130.1,4.47E-04,17.2,17.2,17.2
2675,19:19:39,715.6,121.6,4.37E-04,17.2,17.21,17.2
2676,19:19:40,105.2,105.2,4.47E-04,17.18,17.18,17.18
2684,19:19:44,715.6,119.2,4.47E-04,17.18,17.21,17.19
2686,19:19:46,715.6,90.9,4.37E-04,17.19,17.21,17.2
2687,19:19:47,133.6,133.6,4.57E-04,17.19,17.19,17.19
2690,19:19:48,715.6,104.8,4.47E-04,17.19,17.2,17.19
2694,19:19:51,715.6,130,4.37E-04,17.2,17.22,17.2
2695,19:19:52,72.2,72.2,4.27E-04,17.22,17.22,17.22
2697,19:19:53,715.6,111.6,4.47E-04,17.2,17.22,17.21
2698,19:19:54,715.6,124.8,4.47E-04,17.2,17.2,17.2
2701,19:19:56,715.6,122.6,4.27E-04,17.2,17.23,17.2
2702,19:19:57,715.6,101,4.27E-04,17.23,17.23,17.23
2705,19:19:59,715.6,109.4,4.27E-04,17.21,17.23,17.21
2709,19:20:01,715.6,98.6,4.27E-04,17.23,17.23,17.23
2710,19:20:02,715.6,94.8,4.27E-04,17.22,17.23,17.22
2713,19:20:04,715.6,154,4.37E-04,17.21,17.22,17.21
2715,19:20:05,715.6,104,4.37E-04,17.21,17.22,17.21
2716,19:20:06,715.6,97.2,4.47E-04,17.2,17.21,17.2
2718,19:20:07,715.6,106.8,4.37E-04,17.2,17.21,17.2
2719,19:20:08,48.8,48.8,4.37E-04,17.21,17.21,17.21
2722,19:20:10,715.6,108.4,4.37E-04,17.21,17.23,17.22
2723,19:20:11,148,148,4.37E-04,17.2,17.2,17.2
2726,19:20:13,715.6,129.5,4.37E-04,17.2,17.22,17.21
2728,19:20:14,92.6,92.6,4.27E-04,17.23,17.23,17.23
2730,19:20:15,164.2,164.2,4.37E-04,17.22,17.22,17.22
2733,19:20:18,715.6,116.8,4.37E-04,17.2,17.22,17.2
2735,19:20:20,715.6,115.4,4.37E-04,17.21,17.22,17.21
2736,19:20:21,715.6,118,4.37E-04,17.21,17.21,17.21
2737,19:20:22,715.6,111.8,4.37E-04,17.21,17.21,17.21
2739,19:20:26,715.6,116.2,4.47E-04,17.19,17.22,17.2
2740,19:20:27,85,85,4.37E-04,17.22,17.22,17.22
2741,19:20:28,180,180,4.27E-04,17.22,17.22,17.22
2742,19:20:29,715.6,109,4.47E-04,17.2,17.22,17.21
2746,19:20:31,715.6,127,4.37E-04,17.2,17.22,17.2
2747,19:20:32,715.6,125.8,4.27E-04,17.22,17.22,17.22
2749,19:20:33,715.6,123.6,4.27E-04,17.22,17.24,17.23
2750,19:20:34,715.6,143,4.27E-04,17.22,17.24,17.22
2753,19:20:36,715.6,102.2,4.47E-04,17.18,17.22,17.19
2754,19:20:37,715.6,110.2,4.27E-04,17.2,17.23,17.2
2756,19:20:39,715.6,115.8,4.27E-04,17.23,17.24,17.23
2757,19:20:40,715.6,82.2,4.27E-04,17.23,17.23,17.23
2764,19:20:44,715.6,119.6,4.07E-04,17.23,17.24,17.23
2766,19:20:45,715.6,114.4,4.27E-04,17.23,17.25,17.24
2767,19:20:46,715.6,106.6,4.27E-04,17.23,17.24,17.23
2770,19:20:48,715.6,137,4.17E-04,17.23,17.26,17.24
2771,19:20:49,148.4,148.4,4.27E-04,17.22,17.22,17.22
2774,19:20:51,715.6,116.1,4.17E-04,17.22,17.24,17.22
2778,19:20:53,715.6,132,4.27E-04,17.22,17.24,17.23
2779,19:20:54,715.6,92.2,4.37E-04,17.22,17.22,17.22
2782,19:20:56,715.6,68.8,4.27E-04,17.22,17.23,17.22
2783,19:20:57,715.6,118.2,4.27E-04,17.22,17.23,17.22
2786,19:20:58,715.6,110.6,4.27E-04,17.22,17.24,17.22
2790,19:21:01,715.6,123.6,4.07E-04,17.24,17.26,17.25
2791,19:21:02,715.6,102,4.17E-04,17.25,17.25,17.25
2794,19:21:04,715.6,123.9,4.17E-04,17.25,17.26,17.25
2798,19:21:06,156,156,4.27E-04,17.23,17.26,17.24
2799,19:21:07,715.6,136.2,4.27E-04,17.21,17.23,17.22
2801,19:21:08,715.6,109,4.17E-04,17.21,17.23,17.22
2803,19:21:10,102.8,102.8,4.17E-04,17.24,17.24,17.24
2805,19:21:11,715.6,119.4,4.17E-04,17.23,17.24,17.23
2806,19:21:12,715.6,153,4.17E-04,17.23,17.25,17.23
2809,19:21:14,715.6,107.8,4.07E-04,17.25,17.25,17.25
2810,19:21:15,715.6,108.6,4.17E-04,17.25,17.25,17.25
2813,19:21:17,715.6,106,4.17E-04,17.25,17.25,17.25
2816,19:21:19,715.6,114.8,4.17E-04,17.25,17.26,17.25
2817,19:21:20,715.6,135,4.17E-04,17.25,17.25,17.25
2818,19:21:21,715.6,112.6,4.27E-04,17.23,17.25,17.24
2824,19:21:24,715.6,101,4.27E-04,17.22,17.24,17.23
2826,19:21:26,715.6,128.4,4.27E-04,17.21,17.23,17.22
2829,19:21:28,715.6,121,4.27E-04,17.21,17.24,17.22
2830,19:21:29,77.6,77.6,4.17E-04,17.23,17.23,17.23
2833,19:21:31,715.6,132.2,4.37E-04,17.21,17.23,17.21
2835,19:21:32,91.2,91.2,4.27E-04,17.24,17.24,17.24
2837,19:21:33,127.6,127.6,4.37E-04,17.22,17.22,17.22
2838,19:21:34,715.6,122,4.37E-04,17.22,17.22,17.22
2840,19:21:36,715.6,107,4.37E-04,17.22,17.22,17.22
2842,19:21:37,715.6,134.8,4.27E-04,17.22,17.23,17.22
2843,19:21:38,102.6,102.6,4.27E-04,17.23,17.23,17.23
2846,19:21:40,715.6,107.8,4.47E-04,17.2,17.23,17.21
2848,19:21:41,715.6,116,4.27E-04,17.22,17.23,17.22
2853,19:21:44,715.6,120,4.57E-04,17.18,17.23,17.19
2856,19:21:46,214.6,214.6,4.37E-04,17.21,17.21,17.21
2857,19:21:47,715.6,116.8,4.37E-04,17.21,17.22,17.21
2860,19:21:49,715.6,98.2,4.37E-04,17.2,17.22,17.2
2862,19:21:50,715.6,123.8,4.37E-04,17.2,17.24,17.2
2864,19:21:51,715.6,114.2,4.17E-04,17.24,17.26,17.25
2868,19:21:54,715.6,131.6,4.07E-04,17.24,17.26,17.24
2869,19:21:55,715.6,108.2,4.17E-04,17.25,17.26,17.25
2872,19:21:57,715.6,109.6,4.17E-04,17.24,17.25,17.24
2876,19:21:59,715.6,131,4.17E-04,17.25,17.26,17.25
2877,19:22:00,715.6,126,4.07E-04,17.26,17.27,17.26
2880,19:22:02,139,106.4,4.27E-04,17.24,17.27,17.24
2884,19:22:04,715.6,104.6,4.07E-04,17.24,17.26,17.24
2885,19:22:05,715.6,143.8,4.07E-04,17.26,17.26,17.26
2887,19:22:06,715.6,105.8,4.07E-04,17.26,17.27,17.26
2889,19:22:08,715.6,111.2,4.17E-04,17.25,17.26,17.25
2891,19:22:09,715.6,113.8,4.17E-04,17.24,17.25,17.24
2892,19:22:10,141.8,141.8,4.17E-04,17.25,17.25,17.25
2895,19:22:12,715.6,131.6,4.37E-04,17.21,17.25,17.23
2896,19:22:13,64.8,64.8,4.37E-04,17.24,17.24,17.24
2899,19:22:15,715.6,139.3,4.27E-04,17.23,17.24,17.23
2903,19:22:17,715.6,120.4,4.27E-04,17.23,17.23,17.23
2904,19:22:18,133.4,133.4,4.17E-04,17.24,17.24,17.24
2905,19:22:19,138.4,138.4,4.27E-04,17.24,17.24,17.24
2907,19:22:20,715.6,99,4.17E-04,17.24,17.24,17.24
2913,19:22:24,715.6,140.5,4.07E-04,17.23,17.26,17.24
2915,19:22:25,715.6,113.6,4.27E-04,17.22,17.24,17.23
2916,19:22:26,715.6,118.8,4.37E-04,17.22,17.22,17.22
2919,19:22:28,715.6,69.9,4.27E-04,17.22,17.24,17.23
2923,19:22:30,715.6,127.2,4.37E-04,17.22,17.24,17.22
2924,19:22:31,715.6,116.6,4.37E-04,17.22,17.22,17.22
2927,19:22:33,715.6,98.2,4.27E-04,17.22,17.25,17.23
2928,19:22:34,715.6,125.4,4.17E-04,17.24,17.25,17.24
2931,19:22:36,715.6,124.8,4.17E-04,17.23,17.24,17.23
2935,19:22:38,715.6,113.8,4.17E-04,17.23,17.24,17.23
2936,19:22:39,89.4,89.4,4.37E-04,17.22,17.22,17.22
2945,19:22:44,715.6,112.8,4.27E-04,17.21,17.26,17.23
2946,19:22:45,104,104,4.27E-04,17.24,17.24,17.24
2949,19:22:47,715.6,72.9,4.17E-04,17.24,17.25,17.24
2951,19:22:48,128.8,128.8,4.07E-04,17.26,17.26,17.26
2952,19:22:49,715.6,133.8,4.07E-04,17.24,17.26,17.25
2955,19:22:51,715.6,120.7,4.07E-04,17.24,17.26,17.25
2956,19:22:52,715.6,90,4.17E-04,17.24,17.26,17.25
2959,19:22:53,715.6,129.4,4.27E-04,17.23,17.24,17.23
2963,19:22:56,715.6,116,4.27E-04,17.22,17.25,17.23
2964,19:22:57,715.6,97.4,4.37E-04,17.21,17.22,17.21
2966,19:22:58,715.6,117,4.57E-04,17.2,17.21,17.2
2967,19:22:59,151.6,151.6,4.57E-04,17.18,17.18,17.18
2970,19:23:01,715.6,116.2,4.37E-04,17.18,17.21,17.19
2971,19:23:02,130,130,4.37E-04,17.2,17.2,17.2
2974,19:23:04,715.6,124.8,4.27E-04,17.2,17.24,17.22
2978,19:23:06,715.6,114.2,4.17E-04,17.24,17.24,17.24
2979,19:23:07,715.6,113.8,4.27E-04,17.23,17.24,17.23
2982,19:23:09,715.6,97.1,4.07E-04,17.23,17.27,17.25
2983,19:23:10,69.2,69.2,4.07E-04,17.27,17.27,17.27
2985,19:23:11,96.8,96.8,3.98E-04,17.26,17.26,17.26
2987,19:23:12,715.6,120.6,4.17E-04,17.24,17.26,17.24
2988,19:23:13,715.6,156.4,4.17E-04,17.24,17.25,17.24
2991,19:23:15,715.6,130.2,4.17E-04,17.24,17.25,17.24
2992,19:23:16,715.6,129.4,4.17E-04,17.24,17.25,17.24
2995,19:23:18,715.6,100.4,4.07E-04,17.25,17.26,17.25
2996,19:23:19,128.8,128.8,4.07E-04,17.26,17.26,17.26
2997,19:23:21,715.6,111.6,4.27E-04,17.22,17.26,17.24
2999,19:23:22,715.6,128.2,4.37E-04,17.22,17.22,17.22
3006,19:23:26,715.6,118.6,4.27E-04,17.22,17.24,17.22
3007,19:23:27,127.6,127.6,4.27E-04,17.23,17.23,17.23
3008,19:23:28,715.6,106.6,4.37E-04,17.21,17.23,17.22
3010,19:23:29,715.6,107.6,4.37E-04,17.21,17.24,17.22
3011,19:23:30,129.8,129.8,4.37E-04,17.21,17.21,17.21
3014,19:23:32,715.6,122.2,4.37E-04,17.21,17.24,17.21
3015,19:23:33,715.6,104.2,4.17E-04,17.24,17.25,17.24
3018,19:23:35,715.6,118.4,4.37E-04,17.23,17.25,17.23
3021,19:23:37,715.6,127.8,4.17E-04,17.21,17.25,17.23
3024,19:23:40,715.6,123.6,4.27E-04,17.23,17.25,17.23
3025,19:23:41,715.6,106.2,4.27E-04,17.23,17.24,17.23
3034,19:23:46,715.6,117,4.27E-04,17.23,17.26,17.24
3035,19:23:47,100.4,100.4,4.17E-04,17.24,17.24,17.24
3038,19:23:49,715.6,133.3,4.17E-04,17.23,17.24,17.23
3039,19:23:50,715.6,127.2,4.37E-04,17.23,17.23,17.23
3042,19:23:51,715.6,118.2,4.17E-04,17.23,17.25,17.24
3046,19:23:54,715.6,132.4,4.27E-04,17.22,17.25,17.23
3047,19:23:55,715.6,117.2,4.27E-04,17.23,17.25,17.23
3050,19:23:57,715.6,138.9,4.27E-04,17.24,17.25,17.24
3054,19:23:59,715.6,131.2,4.37E-04,17.22,17.24,17.22
3055,19:24:00,715.6,130.8,4.17E-04,17.23,17.27,17.24
3057,19:24:01,715.6,100.6,4.17E-04,17.27,17.28,17.27
3058,19:24:02,715.6,69.6,4.17E-04,17.23,17.23,17.23
3059,19:24:03,715.6,138,4.17E-04,17.23,17.26,17.23
3061,19:24:04,715.6,121.4,4.17E-04,17.26,17.26,17.26
3065,19:24:07,715.6,90.4,4.27E-04,17.23,17.25,17.23
3066,19:24:08,715.6,110.6,4.27E-04,17.22,17.23,17.22
3069,19:24:10,715.6,121.8,4.17E-04,17.22,17.25,17.24
3073,19:24:12,715.6,116.2,4.17E-04,17.24,17.26,17.25
3074,19:24:13,715.6,129,4.17E-04,17.24,17.25,17.24
3077,19:24:15,167.2,132.8,4.07E-04,17.25,17.25,17.25
3079,19:24:16,715.6,125,4.17E-04,17.24,17.25,17.24
3081,19:24:18,715.6,139.2,4.07E-04,17.24,17.27,17.25
3085,19:24:20,715.6,114.6,4.17E-04,17.24,17.27,17.26
3086,19:24:21,715.6,102.8,4.17E-04,17.24,17.24,17.24
3087,19:24:22,715.6,102.8,4.27E-04,17.22,17.24,17.23
3094,19:24:26,100.6,100.6,4.27E-04,17.23,17.23,17.23
3095,19:24:27,715.6,101.4,4.27E-04,17.23,17.24,17.23
3098,19:24:29,105,105,4.17E-04,17.24,17.24,17.24
3100,19:24:30,715.6,138.2,4.27E-04,17.22,17.24,17.23
3102,19:24:31,715.6,115.6,4.17E-04,17.22,17.23,17.22
3103,19:24:32,715.6,99.4,4.17E-04,17.23,17.24,17.23
3106,19:24:34,715.6,119.6,4.37E-04,17.22,17.24,17.23
3107,19:24:35,715.6,111.4,4.27E-04,17.22,17.25,17.23
3110,19:24:37,99.6,90.6,4.17E-04,17.24,17.24,17.24
3112,19:24:38,715.6,123.8,4.17E-04,17.24,17.26,17.24
3113,19:24:39,715.6,106.2,4.37E-04,17.24,17.26,17.24
3114,19:24:40,715.6,138,4.37E-04,17.21,17.24,17.22
3124,19:24:46,715.6,97.3,4.27E-04,17.21,17.22,17.21
3126,19:24:47,715.6,135,4.37E-04,17.22,17.23,17.22
3128,19:24:48,715.6,105.8,4.27E-04,17.22,17.23,17.22
3129,19:24:49,715.6,107.4,4.27E-04,17.21,17.22,17.21
3132,19:24:51,715.6,125.8,4.27E-04,17.21,17.23,17.21
3133,19:24:52,715.6,111.2,4.37E-04,17.2,17.23,17.22
3135,19:24:54,715.6,95.6,4.37E-04,17.2,17.2,17.2
3138,19:24:56,715.6,125,4.37E-04,17.2,17.23,17.21
3139,19:24:57,715.6,111,4.27E-04,17.23,17.23,17.23
3141,19:24:58,715.6,116,4.37E-04,17.21,17.23,17.21
3142,19:24:59,715.6,107.4,4.37E-04,17.22,17.22,17.22
3145,19:25:01,172.2,172.2,4.57E-04,17.2,17.22,17.21
3146,19:25:02,715.6,121.8,4.57E-04,17.19,17.2,17.19
3149,19:25:04,715.6,132.7,4.47E-04,17.19,17.19,17.19
3151,19:25:05,715.6,108.8,4.47E-04,17.19,17.2,17.19
3153,19:25:06,715.6,141,4.37E-04,17.2,17.2,17.2
3157,19:25:09,715.6,110.6,4.37E-04,17.21,17.23,17.21
3158,19:25:10,715.6,107.4,4.27E-04,17.23,17.23,17.23
3161,19:25:12,715.6,117.8,4.37E-04,17.21,17.23,17.21
3165,19:25:14,715.6,112,4.27E-04,17.21,17.24,17.22
3166,19:25:15,715.6,147.2,4.27E-04,17.22,17.24,17.23
3169,19:25:17,715.6,97.7,4.27E-04,17.22,17.24,17.23
3170,19:25:18,715.6,113.8,4.17E-04,17.24,17.24,17.24
3171,19:25:19,715.6,121,4.27E-04,17.23,17.24,17.23
3172,19:25:20,715.6,115.6,4.27E-04,17.23,17.23,17.23
3173,19:25:21,715.6,105.6,4.27E-04,17.22,17.23,17.22
3175,19:25:22,715.6,118,4.17E-04,17.22,17.22,17.22
