counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver,dgdmin,dgdmax,dgdaver,csrmin,csrmax,csraver
107,10:24:26,734.2,109.2,2.88E-04,17.51,17.51,17.51,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
109,10:24:28,734.2,113.6,2.88E-04,17.51,17.51,17.51,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
116,10:24:32,734.2,132.4,2.88E-04,17.49,17.53,17.51,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
120,10:24:35,734.2,101.6,2.82E-04,17.52,17.54,17.52,1.7,1.7,1.7,0.00E+00,0.00E+00,0.00E+00
121,10:24:35,734.2,128.2,2.95E-04,17.49,17.54,17.49,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
124,10:24:37,734.2,100.8,3.02E-04,17.49,17.49,17.49,2.0,2.2,2.1,0.00E+00,0.00E+00,0.00E+00
126,10:24:39,734.2,120.0,2.88E-04,17.49,17.52,17.51,4.4,4.4,4.4,0.00E+00,0.00E+00,0.00E+00
128,10:24:40,734.2,109.6,3.02E-04,17.49,17.52,17.50,0.1,0.1,0.1,0.00E+00,0.00E+00,0.00E+00
129,10:24:41,734.2,110.8,3.02E-04,17.49,17.49,17.49,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
132,10:24:43,734.2,118.8,2.82E-04,17.49,17.53,17.51,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
133,10:24:44,734.2,162.4,2.82E-04,17.53,17.53,17.53,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
135,10:24:45,734.2,115.4,2.95E-04,17.50,17.53,17.51,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
137,10:24:46,734.2,115.2,3.09E-04,17.48,17.50,17.48,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
140,10:24:48,734.2,125.4,2.82E-04,17.48,17.53,17.49,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
144,10:24:51,734.2,125.2,2.75E-04,17.53,17.54,17.53,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
145,10:24:52,734.2,129.6,2.75E-04,17.54,17.54,17.54,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
147,10:24:53,734.2,90.2,2.95E-04,17.51,17.54,17.53,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
148,10:24:54,734.2,129.6,2.95E-04,17.51,17.51,17.51,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
151,10:24:56,734.2,127.8,2.88E-04,17.51,17.52,17.51,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
152,10:24:56,734.2,90.4,2.88E-04,17.52,17.53,17.52,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
154,10:24:58,734.2,129.6,2.82E-04,17.52,17.53,17.52,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
155,10:24:59,734.2,100.2,2.82E-04,17.53,17.53,17.53,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
158,10:25:01,178.6,178.6,2.75E-04,17.55,17.55,17.55,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
159,10:25:01,734.2,137.6,2.69E-04,17.55,17.56,17.55,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
162,10:25:03,734.2,131.2,2.75E-04,17.55,17.57,17.55,0.6,1.4,1.0,0.00E+00,0.00E+00,0.00E+00
166,10:25:06,734.2,118.4,2.75E-04,17.54,17.55,17.54,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
167,10:25:07,734.2,102.8,2.75E-04,17.55,17.55,17.55,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
170,10:25:09,734.2,153.9,2.88E-04,17.51,17.55,17.51,1.2,2.4,1.8,0.00E+00,0.00E+00,0.00E+00
171,10:25:09,734.2,100.2,2.82E-04,17.52,17.54,17.53,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
173,10:25:11,734.2,125.2,2.88E-04,17.52,17.54,17.53,4.4,4.4,4.4,0.00E+00,0.00E+00,0.00E+00
174,10:25:12,734.2,144.4,2.88E-04,17.52,17.52,17.52,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
177,10:25:13,734.2,131.2,2.82E-04,17.51,17.54,17.52,4.9,4.9,4.9,0.00E+00,0.00E+00,0.00E+00
178,10:25:14,734.2,108.6,2.69E-04,17.54,17.57,17.56,6.2,6.2,6.2,0.00E+00,0.00E+00,0.00E+00
181,10:25:16,734.2,71.7,2.88E-04,17.52,17.57,17.52,2.8,2.9,2.8,0.00E+00,0.00E+00,0.00E+00
185,10:25:19,734.2,111.8,2.82E-04,17.52,17.53,17.52,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
186,10:25:19,734.2,119.0,2.75E-04,17.53,17.54,17.53,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
187,10:25:20,734.2,117.4,2.75E-04,17.54,17.55,17.54,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
190,10:25:22,734.2,124.2,2.88E-04,17.51,17.55,17.52,3.7,3.7,3.7,0.00E+00,0.00E+00,0.00E+00
192,10:25:24,734.2,109.2,2.88E-04,17.51,17.53,17.52,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
194,10:25:25,734.2,123.6,3.09E-04,17.48,17.53,17.50,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
195,10:25:26,734.2,128.2,3.09E-04,17.48,17.48,17.48,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
197,10:25:27,734.2,115.8,2.95E-04,17.48,17.51,17.49,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
204,10:25:32,734.2,122.8,2.95E-04,17.50,17.52,17.50,4.3,4.3,4.3,0.00E+00,0.00E+00,0.00E+00
205,10:25:32,734.2,134.6,2.95E-04,17.50,17.50,17.50,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
208,10:25:34,734.2,112.9,3.02E-04,17.49,17.51,17.49,2.2,3.5,2.8,0.00E+00,0.00E+00,0.00E+00
212,10:25:37,734.2,123.0,3.02E-04,17.48,17.49,17.48,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
213,10:25:38,734.2,156.8,2.95E-04,17.49,17.50,17.49,3.5,3.5,3.5,0.00E+00,0.00E+00,0.00E+00
215,10:25:39,734.2,121.0,2.88E-04,17.50,17.51,17.50,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
217,10:25:40,734.2,125.6,2.95E-04,17.50,17.51,17.50,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
219,10:25:42,734.2,106.2,2.95E-04,17.50,17.51,17.50,0.7,0.7,0.7,0.00E+00,0.00E+00,0.00E+00
220,10:25:42,734.2,70.6,2.95E-04,17.51,17.51,17.51,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
223,10:25:44,734.2,126.2,2.82E-04,17.51,17.53,17.52,0.1,0.1,0.1,0.00E+00,0.00E+00,0.00E+00
224,10:25:45,734.2,138.6,2.88E-04,17.52,17.53,17.52,2.6,2.6,2.6,0.00E+00,0.00E+00,0.00E+00
227,10:25:47,734.2,134.2,2.82E-04,17.52,17.53,17.52,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
234,10:25:51,734.2,125.0,2.82E-04,17.50,17.54,17.53,4.1,4.3,4.2,0.00E+00,0.00E+00,0.00E+00
236,10:25:53,734.2,152.0,2.75E-04,17.54,17.54,17.54,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
237,10:25:53,734.2,116.4,2.88E-04,17.52,17.54,17.52,2.5,2.5,2.5,0.00E+00,0.00E+00,0.00E+00
238,10:25:54,734.2,130.4,2.88E-04,17.52,17.53,17.52,4.7,4.7,4.7,0.00E+00,0.00E+00,0.00E+00
240,10:25:56,734.2,131.8,2.88E-04,17.52,17.53,17.52,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
243,10:25:57,734.2,116.1,2.95E-04,17.50,17.50,17.50,3.4,4.6,4.0,0.00E+00,0.00E+00,0.00E+00
244,10:25:58,734.2,128.4,2.82E-04,17.50,17.53,17.52,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
246,10:26:00,734.2,92.2,2.88E-04,17.52,17.53,17.52,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
247,10:26:00,734.2,144.0,2.69E-04,17.52,17.56,17.54,5.7,5.7,5.7,0.00E+00,0.00E+00,0.00E+00
250,10:26:02,734.2,144.2,2.88E-04,17.52,17.56,17.53,0.5,3.2,1.8,0.00E+00,0.00E+00,0.00E+00
251,10:26:03,734.2,151.0,2.95E-04,17.50,17.52,17.50,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
253,10:26:05,734.2,125.0,2.82E-04,17.50,17.53,17.52,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
256,10:26:06,734.2,120.8,2.82E-04,17.53,17.55,17.54,2.3,2.5,2.4,0.00E+00,0.00E+00,0.00E+00
257,10:26:07,734.2,109.0,2.82E-04,17.53,17.54,17.53,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
259,10:26:09,734.2,106.6,2.82E-04,17.53,17.53,17.53,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
260,10:26:09,734.2,132.4,2.82E-04,17.53,17.53,17.53,1.0,1.0,1.0,0.00E+00,0.00E+00,0.00E+00
263,10:26:11,734.2,114.9,2.75E-04,17.53,17.57,17.55,2.2,3.9,3.0,0.00E+00,0.00E+00,0.00E+00
265,10:26:13,734.2,124.0,2.82E-04,17.53,17.55,17.53,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
266,10:26:14,734.2,134.8,2.95E-04,17.51,17.53,17.51,5.4,5.4,5.4,0.00E+00,0.00E+00,0.00E+00
267,10:26:14,734.2,99.2,2.88E-04,17.51,17.52,17.51,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
270,10:26:16,734.2,110.2,2.88E-04,17.52,17.53,17.52,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
272,10:26:18,734.2,104.4,2.95E-04,17.51,17.52,17.51,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
273,10:26:18,734.2,113.0,2.88E-04,17.51,17.51,17.51,3.3,3.3,3.3,0.00E+00,0.00E+00,0.00E+00
276,10:26:20,734.2,134.2,2.75E-04,17.51,17.54,17.52,1.2,1.9,1.5,0.00E+00,0.00E+00,0.00E+00
278,10:26:22,734.2,133.0,2.75E-04,17.54,17.55,17.54,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
279,10:26:22,734.2,105.0,2.88E-04,17.51,17.55,17.52,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
280,10:26:23,734.2,143.6,2.82E-04,17.51,17.54,17.53,2.4,2.4,2.4,0.00E+00,0.00E+00,0.00E+00
282,10:26:25,734.2,110.2,2.82E-04,17.53,17.54,17.53,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
283,10:26:25,734.2,97.4,2.88E-04,17.51,17.53,17.51,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
284,10:26:26,734.2,129.8,2.82E-04,17.51,17.54,17.53,5.2,5.2,5.2,0.00E+00,0.00E+00,0.00E+00
289,10:26:29,734.2,129.6,2.82E-04,17.53,17.54,17.53,3.4,3.9,3.6,0.00E+00,0.00E+00,0.00E+00
292,10:26:31,734.2,123.8,2.88E-04,17.52,17.53,17.52,2.9,2.9,2.9,0.00E+00,0.00E+00,0.00E+00
294,10:26:33,734.2,123.2,2.88E-04,17.52,17.52,17.52,3.8,3.8,3.8,0.00E+00,0.00E+00,0.00E+00
297,10:26:34,734.2,134.4,2.88E-04,17.52,17.54,17.52,3.0,6.0,4.5,0.00E+00,0.00E+00,0.00E+00
298,10:26:35,734.2,134.2,2.82E-04,17.52,17.54,17.53,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
300,10:26:37,734.2,114.2,2.75E-04,17.54,17.56,17.55,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
302,10:26:38,734.2,113.4,2.75E-04,17.54,17.56,17.54,4.1,4.1,4.1,0.00E+00,0.00E+00,0.00E+00
303,10:26:39,734.2,96.0,2.75E-04,17.55,17.55,17.55,1.3,1.3,1.3,0.00E+00,0.00E+00,0.00E+00
304,10:26:40,734.2,118.2,2.82E-04,17.53,17.55,17.53,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
305,10:26:40,734.2,126.0,2.82E-04,17.53,17.53,17.53,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
306,10:26:41,734.2,86.4,2.82E-04,17.53,17.54,17.53,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
309,10:26:43,734.2,113.6,2.82E-04,17.53,17.54,17.53,2.3,2.3,2.3,0.00E+00,0.00E+00,0.00E+00
311,10:26:45,734.2,100.0,2.95E-04,17.51,17.54,17.52,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
312,10:26:45,734.2,108.0,2.88E-04,17.51,17.51,17.51,0.0,0.0,0.0,0.00E+00,0.00E+00,0.00E+00
314,10:26:47,734.2,136.4,2.88E-04,17.51,17.52,17.51,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
315,10:26:47,734.2,114.6,2.95E-04,17.50,17.52,17.50,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
321,10:26:51,734.2,114.0,2.82E-04,17.50,17.54,17.52,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
323,10:26:52,734.2,129.4,2.88E-04,17.52,17.53,17.52,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
324,10:26:53,734.2,132.6,3.02E-04,17.49,17.52,17.49,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
326,10:26:55,734.2,102.4,2.95E-04,17.49,17.50,17.49,3.1,3.1,3.1,0.00E+00,0.00E+00,0.00E+00
327,10:26:55,734.2,131.0,3.02E-04,17.48,17.50,17.48,4.2,4.2,4.2,0.00E+00,0.00E+00,0.00E+00
330,10:26:57,734.2,161.8,2.95E-04,17.48,17.50,17.49,3.5,5.2,4.3,0.00E+00,0.00E+00,0.00E+00
332,10:26:59,734.2,124.6,2.95E-04,17.50,17.50,17.50,1.6,1.6,1.6,0.00E+00,0.00E+00,0.00E+00
333,10:26:59,734.2,118.6,3.02E-04,17.48,17.50,17.48,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
336,10:27:01,734.2,126.0,2.88E-04,17.48,17.52,17.50,2.7,6.2,4.4,0.00E+00,0.00E+00,0.00E+00
337,10:27:02,734.2,100.4,2.95E-04,17.51,17.52,17.51,1.5,1.5,1.5,0.00E+00,0.00E+00,0.00E+00
339,10:27:04,734.2,129.0,2.95E-04,17.50,17.51,17.50,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
340,10:27:04,734.2,121.4,2.88E-04,17.50,17.51,17.50,1.2,1.2,1.2,0.00E+00,0.00E+00,0.00E+00
343,10:27:06,734.2,106.7,2.95E-04,17.50,17.52,17.50,1.7,3.6,2.6,0.00E+00,0.00E+00,0.00E+00
344,10:27:07,734.2,131.8,2.95E-04,17.50,17.50,17.50,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
346,10:27:09,734.2,110.2,2.95E-04,17.50,17.50,17.50,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
347,10:27:09,734.2,140.0,3.02E-04,17.49,17.50,17.49,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
349,10:27:11,734.2,165.4,3.02E-04,17.49,17.49,17.49,4.3,4.3,4.3,0.00E+00,0.00E+00,0.00E+00
350,10:27:12,734.2,106.4,2.95E-04,17.49,17.50,17.49,5.9,5.9,5.9,0.00E+00,0.00E+00,0.00E+00
351,10:27:12,734.2,119.8,3.02E-04,17.48,17.50,17.48,0.8,0.8,0.8,0.00E+00,0.00E+00,0.00E+00
352,10:27:13,734.2,98.4,3.02E-04,17.48,17.49,17.48,4.3,4.3,4.3,0.00E+00,0.00E+00,0.00E+00
354,10:27:15,734.2,102.4,3.02E-04,17.49,17.49,17.49,1.9,1.9,1.9,0.00E+00,0.00E+00,0.00E+00
357,10:27:17,734.2,117.7,3.09E-04,17.46,17.49,17.46,1.1,2.1,1.6,0.00E+00,0.00E+00,0.00E+00
358,10:27:17,734.2,111.6,3.09E-04,17.46,17.47,17.46,5.9,5.9,5.9,0.00E+00,0.00E+00,0.00E+00
360,10:27:19,734.2,152.4,3.02E-04,17.47,17.48,17.47,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
362,10:27:20,734.2,109.8,3.09E-04,17.46,17.48,17.46,3.0,3.2,3.1,0.00E+00,0.00E+00,0.00E+00
364,10:27:21,734.2,114.2,3.09E-04,17.46,17.46,17.46,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
365,10:27:22,734.2,138.0,3.16E-04,17.45,17.46,17.45,3.2,3.2,3.2,0.00E+00,0.00E+00,0.00E+00
367,10:27:24,734.2,109.0,3.16E-04,17.45,17.45,17.45,5.2,5.2,5.2,0.00E+00,0.00E+00,0.00E+00
370,10:27:26,134.4,134.4,2.95E-04,17.50,17.50,17.50,0.0,0.0,0.0,0.00E+00,0.00E+00,0.00E+00
371,10:27:26,734.2,126.8,2.95E-04,17.50,17.50,17.50,6.6,6.6,6.6,0.00E+00,0.00E+00,0.00E+00
372,10:27:27,734.2,118.0,3.02E-04,17.49,17.50,17.49,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
379,10:27:31,734.2,117.0,2.88E-04,17.49,17.52,17.50,3.3,3.3,3.3,0.00E+00,7.04E-09,1.76E-10
380,10:27:32,734.2,158.2,2.95E-04,17.50,17.51,17.50,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
384,10:27:35,734.2,100.8,3.02E-04,17.49,17.50,17.49,0.2,0.2,0.2,0.00E+00,0.00E+00,0.00E+00
385,10:27:35,734.2,116.6,3.02E-04,17.49,17.49,17.49,3.6,3.6,3.6,0.00E+00,0.00E+00,0.00E+00
386,10:27:36,734.2,103.4,2.95E-04,17.49,17.50,17.49,2.1,2.1,2.1,0.00E+00,0.00E+00,0.00E+00
389,10:27:38,734.2,126.3,2.88E-04,17.50,17.52,17.51,0.9,4.9,2.9,0.00E+00,0.00E+00,0.00E+00
391,10:27:40,734.2,104.8,2.95E-04,17.50,17.52,17.50,3.4,3.4,3.4,0.00E+00,0.00E+00,0.00E+00
392,10:27:40,734.2,115.2,3.02E-04,17.49,17.50,17.49,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
393,10:27:41,734.2,133.6,3.02E-04,17.49,17.49,17.49,2.0,2.0,2.0,0.00E+00,0.00E+00,0.00E+00
396,10:27:44,734.2,135.2,3.02E-04,17.49,17.49,17.49,2.9,4.4,3.6,0.00E+00,0.00E+00,0.00E+00
398,10:27:45,734.2,159.6,3.02E-04,17.47,17.48,17.47,0.9,0.9,0.9,0.00E+00,0.00E+00,0.00E+00
399,10:27:46,734.2,125.8,3.02E-04,17.48,17.48,17.48,3.9,3.9,3.9,0.00E+00,0.00E+00,0.00E+00
407,10:27:51,734.2,127.6,2.95E-04,17.47,17.50,17.49,4.6,4.6,4.6,0.00E+00,0.00E+00,0.00E+00
409,10:27:52,734.2,128.6,2.88E-04,17.50,17.52,17.51,3.0,3.0,3.0,0.00E+00,0.00E+00,0.00E+00
412,10:27:54,734.2,102.4,3.02E-04,17.49,17.52,17.49,1.4,1.4,1.4,0.00E+00,0.00E+00,0.00E+00
414,10:27:56,734.2,127.8,2.82E-04,17.49,17.53,17.51,2.8,2.8,2.8,0.00E+00,0.00E+00,0.00E+00
416,10:27:57,734.2,125.4,2.75E-04,17.53,17.55,17.54,1.8,1.8,1.8,0.00E+00,0.00E+00,0.00E+00
420,10:27:59,734.2,117.6,2.95E-04,17.50,17.55,17.51,4.8,4.8,4.8,0.00E+00,0.00E+00,0.00E+00
421,10:28:00,734.2,147.8,2.82E-04,17.50,17.53,17.52,2.2,2.2,2.2,0.00E+00,0.00E+00,0.00E+00
424,10:28:02,734.2,131.2,2.82E-04,17.53,17.53,17.53,2.8,4.5,3.6,0.00E+00,0.00E+00,0.00E+00
428,10:28:05,734.2,109.8,2.95E-04,17.51,17.53,17.51,4.9,4.9,4.9,0.00E+00,0.00E+00,0.00E+00
429,10:28:05,734.2,115.6,2.82E-04,17.51,17.54,17.53,1.1,1.1,1.1,0.00E+00,0.00E+00,0.00E+00
432,10:28:07,734.2,144.1,2.82E-04,17.53,17.54,17.53,0.8,2.4,1.6,0.00E+00,0.00E+00,0.00E+00
